Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1653	1.0	1.0	6	6	5	5	1	2	1	1	1	1	1	1	1	1	0	0	0	0	
KOG2373	0.75	0.75	3	4	3	4	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG0742	0.64583	0.44444	4	9	4	4	1	1	1	1	1	1	0	0	1	1	0	0	0	0	
KOG4408	0.6	0.57143	4	7	4	5	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG0953	0.57143	0.625	5	8	4	7	1	2	0	0	0	0	1	1	1	1	1	1	0	0	
KOG3657	0.5	0.5	3	6	3	6	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0559	0.33333	0.28571	2	7	2	6	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG1038	0.28571	0.22222	2	9	2	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG0450	0.28571	0.16667	2	12	2	7	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG0102	0.27778	0.23077	3	13	2	6	0	0	0	0	0	0	0	0	1	1	1	2	0	0	
KOG0558	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0473	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1199	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0356	0.21429	0.10526	2	19	2	7	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG0460	0.21429	0.2	2	10	2	7	1	1	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2004	0.21429	0.14286	2	14	2	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG2121	0.21429	0.2	2	10	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0876	0.21429	0.23529	4	17	2	7	1	3	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3186	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG1005	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0745	0.16667	0.1	1	10	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1805	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0968	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG1255	0.16667	0.11111	1	9	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG1715	0.16071	0.13333	2	15	2	7	1	1	0	0	0	0	0	0	0	0	1	1	0	0	
KOG1267	0.16036	0.16279	7	43	2	5	1	5	0	0	0	0	0	0	1	2	0	0	0	0	
KOG1353	0.14286	0.1	1	10	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG1350	0.14286	0.1	1	10	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0784	0.14286	0.06667	1	15	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG1921	0.14286	0.22222	2	9	1	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
KOG0225	0.14286	0.09091	1	11	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG0524	0.14286	0.11111	1	9	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2093	0.14286	0.14286	1	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG0987	0.14286	0.06667	1	15	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG1423	0.1	0.16667	1	6	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG3126	0.09524	0.09524	2	21	1	7	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG1335	0.08333	0.1	1	10	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2467	0.08333	0.06667	1	15	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0330	0.08333	0.125	1	8	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4092	0.08333	0.14286	1	7	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0920	0.07143	0.07407	2	27	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0820	0.07143	0.1	1	10	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2298	0.07143	0.09091	1	11	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1250	0.07143	0.1	1	10	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG0981	0.07143	0.1	1	10	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1683	0.06667	0.06667	1	15	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2743	0.06667	0.09091	1	11	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG0453	0.06667	0.1	1	10	1	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG4678	0.0625	0.07692	1	13	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
