Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0097	1.0	1.0	5	5	4	4	0	0	0	0	0.0	1	1	1	1	1.0	1	1	1	1	1.0	1	2	1	2	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3880	0.58333	0.66667	6	9	4	6	0	0	0	0	0.0	1	3	1	3	1.0	1	1	1	1	1.0	1	1	1	1	1.0	1	1	1	2	0.5	0	0	1	1	0.0	0	0	1	1	0.0	
KOG2034	0.57143	0.57143	4	7	4	7	0	0	1	1	0.0	1	1	1	1	1.0	1	1	1	1	1.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG1660	0.5	0.25	2	8	2	4	0	0	0	0	0.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	1	3	0.0	0	0	1	3	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0429	0.5	0.4	2	5	2	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	2	0.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0394	0.38095	0.33333	8	24	4	7	0	0	1	8	0.0	1	1	1	1	1.0	1	1	1	2	0.5	1	4	1	6	0.66667	1	2	1	4	0.5	0	0	1	1	0.0	0	0	1	2	0.0	
KOG1060	0.35714	0.375	3	8	3	7	0	0	1	1	0.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	1	1	0.0	1	1	1	2	0.5	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0232	0.28571	0.11111	2	18	2	7	0	0	1	5	0.0	1	1	1	1	1.0	0	0	1	5	0.0	0	0	1	2	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	2	0.0	
KOG1352	0.28571	0.18182	2	11	2	7	0	0	1	2	0.0	1	1	1	1	1.0	0	0	1	3	0.0	0	0	1	2	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG4296	0.25	0.1	1	10	1	4	0	0	1	4	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	1	4	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
